sim_id,struct_id,n_stories,model,partition,rel_l2_u_pct,peak_disp_err_pct,idr_err_pct,story_shear_err_pct,pearson_r,delta_t_peak_s
1800,3S_T035,3,modal,ood_a,33.796122670173645,25.183962204219412,37.96594738960266,26.132962107658386,0.9805631202625144,0.0
1801,3S_T035,3,modal,ood_a,34.068652987480164,25.806056190832056,38.190874457359314,26.504427194595337,0.9801217499361099,0.0
1802,3S_T035,3,modal,ood_a,32.43889510631561,21.914391579162114,36.50515973567963,24.247373640537262,0.9800143013616158,0.0
1803,3S_T060,3,modal,ood_a,27.88788676261902,22.342447327769317,30.71589767932892,28.1325101852417,0.9943128094596141,0.2999999999999998
1804,3S_T060,3,modal,ood_a,27.08253264427185,21.42278943929945,29.92534041404724,26.915279030799866,0.994975322447286,0.2999999999999998
1805,3S_T060,3,modal,ood_a,26.623499393463135,21.74927287317701,29.543182253837585,26.98512375354767,0.9945124224557585,0.2999999999999998
1806,3S_T090,3,modal,ood_a,12.060336023569107,8.333733063582786,13.955976068973541,10.686587542295456,0.9979758700237671,0.0
1807,3S_T090,3,modal,ood_a,11.120450496673584,7.375907871931904,13.182596862316132,9.96003970503807,0.9980988479059535,0.0
1808,3S_T090,3,modal,ood_a,13.17748874425888,10.593915390572741,15.169286727905273,11.282628029584885,0.9979860714612572,0.0
1809,5S_T055,5,modal,ood_a,21.585319936275482,10.95736352756608,28.292131423950195,20.61917781829834,0.9972289429762138,0.009999999999999787
1810,5S_T055,5,modal,ood_a,20.247134566307068,8.94555958854957,27.327218651771545,20.13656795024872,0.9970929812837193,0.009999999999999787
1811,5S_T055,5,modal,ood_a,19.392015039920807,8.744615162801676,26.11721158027649,19.318018853664398,0.9970192737353043,0.009999999999999787
1812,5S_T085,5,modal,ood_a,12.111932784318924,7.155788569535695,16.62655770778656,11.935347318649292,0.9973014974286575,0.0
1813,5S_T085,5,modal,ood_a,12.014628946781158,8.461015046109932,16.081467270851135,11.919599771499634,0.9969354045224039,0.0
1814,5S_T085,5,modal,ood_a,12.898878753185272,8.939022429216422,16.977082192897797,12.470750510692596,0.9968728236907619,0.009999999999999787
1818,3S_T035,3,modal,ood_a,26.417401432991028,20.71674651634355,29.93217706680298,24.28998351097107,0.9785326794963102,0.0
1819,3S_T035,3,modal,ood_a,26.64841115474701,21.233601162017866,30.102968215942383,24.441513419151306,0.9783350400814582,0.0
1820,3S_T035,3,modal,ood_a,25.38919448852539,18.09015906189148,28.862714767456055,22.94359654188156,0.9782508062294343,0.0
1821,3S_T060,3,modal,ood_a,22.762836515903473,13.590957831923575,26.26117467880249,26.568785309791565,0.9932287314608615,0.009999999999999787
1822,3S_T060,3,modal,ood_a,22.215816378593445,13.123399613623176,25.686368346214294,25.563690066337585,0.9937187226761225,0.009999999999999787
1823,3S_T060,3,modal,ood_a,21.844981610774994,14.091014731396404,25.47503411769867,25.7041335105896,0.993318862181607,0.009999999999999787
1824,3S_T090,3,modal,ood_a,8.647844940423965,5.083861312839889,11.085198819637299,8.791522681713104,0.9981227466314019,0.010000000000000675
1825,3S_T090,3,modal,ood_a,8.079948276281357,4.3106525492161465,10.673099756240845,8.500660210847855,0.9981539003778965,0.0
1826,3S_T090,3,modal,ood_a,9.562671929597855,7.048739973960371,12.088024616241455,9.281287342309952,0.9980442114302762,0.0
1827,5S_T055,5,modal,ood_a,17.291460931301117,8.5669879610334,24.11966323852539,19.06105875968933,0.9968401880017794,0.28000000000000025
1828,5S_T055,5,modal,ood_a,16.185811161994934,6.460041319452925,23.294739425182343,18.664000928401947,0.9968147046010797,0.28000000000000025
1829,5S_T055,5,modal,ood_a,15.459661185741425,6.281777677080461,22.44521975517273,17.98304170370102,0.9967412669630336,0.28000000000000025
1830,5S_T085,5,modal,ood_a,10.9591543674469,8.05950028281212,15.386994183063507,11.195150762796402,0.9973162982718357,0.009999999999999787
1831,5S_T085,5,modal,ood_a,10.911274701356888,9.138162687691244,15.216211974620819,11.242345720529556,0.9969975940646846,0.009999999999999787
1832,5S_T085,5,modal,ood_a,11.491525173187256,9.42752604600685,15.560150146484375,11.608199775218964,0.9970946579884645,0.009999999999999787
1836,3S_T035,3,modal,ood_a,24.62768256664276,18.838486270797087,27.452352643013,23.97412806749344,0.9737639360518239,0.009999999999999787
