sim_id,struct_id,n_stories,model,partition,rel_l2_u_pct,peak_disp_err_pct,idr_err_pct,story_shear_err_pct,pearson_r,delta_t_peak_s
10003,5S_T140,5,baseline,progressive_5S_T140,107.62723684310913,53.85228641943082,108.21539163589478,118.53963136672974,-0.008079674345380842,4.98
10004,5S_T140,5,baseline,progressive_5S_T140,106.35387897491455,59.60226775971862,107.21801519393921,113.68603706359863,-0.008158936687576673,4.98
10005,5S_T140,5,baseline,progressive_5S_T140,106.40534162521362,58.41451209507746,107.06754922866821,114.21563625335693,-0.007766592779041814,4.98
10009,5S_T140,5,baseline,progressive_5S_T140,107.13009834289551,53.957343539688665,107.59724378585815,118.51048469543457,-0.013249257374836846,4.98
10010,5S_T140,5,baseline,progressive_5S_T140,106.0084581375122,59.33606890802159,106.67586326599121,113.81537914276123,-0.012751974557434969,4.98
10011,5S_T140,5,baseline,progressive_5S_T140,106.11346960067749,58.2241182658927,106.63076639175415,114.41377401351929,-0.012972934142955344,4.98
10015,5S_T140,5,baseline,progressive_5S_T140,106.92164897918701,56.170123276968994,107.37944841384888,119.0190315246582,-0.023230770056128613,4.970000000000001
10016,5S_T140,5,baseline,progressive_5S_T140,105.89170455932617,60.70735217673502,106.47488832473755,114.07369375228882,-0.022992087977884882,4.98
10017,5S_T140,5,baseline,progressive_5S_T140,106.0214638710022,59.85793786551634,106.49963617324829,114.68967199325562,-0.023668765034791674,4.98
10021,5S_T140,5,baseline,progressive_5S_T140,106.82841539382935,59.332978834198656,107.35949277877808,120.51479816436768,-0.02765919848173756,4.970000000000001
10022,5S_T140,5,baseline,progressive_5S_T140,105.86811304092407,62.94852807684224,106.48720264434814,114.89627361297607,-0.02861742414904389,4.970000000000001
10023,5S_T140,5,baseline,progressive_5S_T140,106.01083040237427,62.36604518671657,106.53707981109619,115.53627252578735,-0.02949073441746421,4.98
10027,5S_T140,5,baseline,progressive_5S_T140,106.57923221588135,61.90346874982393,107.2887659072876,122.03046083450317,-0.029376325224518635,4.970000000000001
10028,5S_T140,5,baseline,progressive_5S_T140,105.73748350143433,65.0243997003704,106.5016508102417,116.12739562988281,-0.03111402635053261,4.970000000000001
10029,5S_T140,5,baseline,progressive_5S_T140,105.87975978851318,64.44462760781607,106.55642747879028,116.74885749816895,-0.032189327318501555,4.98
10033,5S_T140,5,baseline,progressive_5S_T140,106.11569881439209,64.71318678089266,106.99456930160522,122.26516008377075,-0.030201955699446222,4.970000000000001
10034,5S_T140,5,baseline,progressive_5S_T140,105.74923753738403,65.84952616348976,106.7558765411377,117.7893877029419,-0.0335637564860424,4.970000000000001
10035,5S_T140,5,baseline,progressive_5S_T140,105.57808876037598,66.79145917869855,106.43583536148071,117.47795343399048,-0.033452793838072356,4.98
