sim_id,struct_id,n_stories,model,partition,rel_l2_u_pct,peak_disp_err_pct,idr_err_pct,story_shear_err_pct,pearson_r,delta_t_peak_s
7,3S_T090,3,baseline,id,20.443648099899292,8.275270358449689,36.66099309921265,26.66204273700714,0.9880618628719153,0.010000000000000675
26,3S_T090,3,baseline,id,16.54587686061859,12.817454180194332,24.701231718063354,18.99999976158142,0.9923487075339363,0.010000000000000675
40,3S_T060,3,baseline,id,16.7594775557518,6.450785059837029,29.204970598220825,29.593613743782043,0.9905414825290646,0.010000000000000675
43,3S_T090,3,baseline,id,14.435778558254242,3.6357031120665484,24.648919701576233,16.109168529510498,0.9922275937163936,0.010000000000000675
76,3S_T060,3,baseline,id,14.210925996303558,12.296405271522634,25.462234020233154,23.221515119075775,0.9918408727684711,0.0
81,5S_T055,5,baseline,id,17.619717121124268,8.464428083943583,38.24678361415863,23.84304702281952,0.9908432024867749,0.010000000000000675
90,3S_T035,3,baseline,id,36.18525266647339,19.982780656500314,46.98937237262726,29.9892395734787,0.9677092481967889,0.020000000000000018
95,3S_T060,3,baseline,id,16.794453561306,11.072824549674529,28.39176654815674,24.052275717258453,0.9882274528714958,0.010000000000000675
128,3S_T035,3,baseline,id,34.46180522441864,20.471506096023962,46.178796887397766,29.678046703338623,0.9670404998941836,0.020000000000000018
136,5S_T055,5,baseline,id,18.432871997356415,7.131375393802582,43.097853660583496,24.09418076276779,0.9856426573968697,0.020000000000000462
140,5S_T085,5,baseline,id,30.143645405769348,36.545934560607336,45.93209624290466,24.663610756397247,0.9917579419313645,0.0
155,5S_T055,5,baseline,id,21.757102012634277,8.912358345228247,45.754340291023254,28.24658751487732,0.9782431269582852,0.03000000000000025
158,5S_T085,5,baseline,id,39.23526406288147,47.23853954307805,48.93068969249725,35.16455590724945,0.98949074188419,0.0
162,3S_T035,3,baseline,id,29.8091858625412,4.297997404669111,39.66516852378845,33.24178755283356,0.9494131626233376,0.020000000000000018
174,5S_T085,5,baseline,id,47.35555946826935,53.808547039400864,52.49161720275879,43.147632479667664,0.983562342471914,0.009999999999999787
180,3S_T035,3,baseline,id,102.63864994049072,13.938405437940734,107.91550874710083,44.37354803085327,0.9345718263490493,0.5300000000000002
200,3S_T035,3,baseline,id,66.57791137695312,11.224914054806746,72.64449000358582,39.85723257064819,0.9502097353878228,0.1800000000000006
222,3S_T090,3,baseline,id,20.353588461875916,14.643279496571129,28.39331328868866,21.646113693714142,0.988344848356443,0.009999999999999787
244,5S_T055,5,baseline,id,25.43235719203949,9.589256186241162,45.52394151687622,23.59527051448822,0.991699175819449,0.009999999999999787
256,3S_T060,3,baseline,id,15.002705156803131,4.326245094920787,24.99939501285553,24.681948125362396,0.9900889371222457,0.009999999999999787
257,3S_T060,3,baseline,id,20.24044543504715,4.502185303203541,30.213811993598938,26.489722728729248,0.9869193068108664,0.009999999999999787
259,3S_T090,3,baseline,id,14.664918184280396,1.4268964056822377,24.295558035373688,21.251562237739563,0.9906947416690691,0.0
274,3S_T060,3,baseline,id,14.930228888988495,5.931607162098134,24.482092261314392,24.142353236675262,0.9895888113296097,0.009999999999999787
290,3S_T035,3,baseline,id,39.26439881324768,1.198837271140977,50.26270151138306,32.54962861537933,0.9544024068782969,0.1800000000000006
296,3S_T090,3,baseline,id,16.154751181602478,9.124278292716257,28.401431441307068,21.653710305690765,0.9903031263937584,0.0
319,5S_T085,5,baseline,id,22.71789014339447,24.324555874119188,46.07968628406525,21.847541630268097,0.9882583704702719,0.0
352,5S_T055,5,baseline,id,20.392368733882904,16.89396721536426,43.97183358669281,28.392121195793152,0.9834062757706011,1.4499999999999993
353,5S_T055,5,baseline,id,20.724718272686005,11.84623202213496,47.14914560317993,29.074779152870178,0.9829429735843469,1.4499999999999993
355,5S_T085,5,baseline,id,33.87238681316376,38.16990407556235,47.77998924255371,29.228827357292175,0.9824812696730828,0.0
356,5S_T085,5,baseline,id,33.10911953449249,38.253850666045665,47.08670675754547,29.11103367805481,0.9854587663406096,0.0
379,3S_T035,3,baseline,id,71.42369151115417,27.896576871137952,78.90399694442749,35.41448414325714,0.9667434545140362,0.54
386,3S_T090,3,baseline,id,19.807834923267365,8.159168324649528,28.626736998558044,20.25430202484131,0.9918790288453958,0.020000000000000462
387,5S_T055,5,baseline,id,26.6093909740448,9.054917231558685,42.740824818611145,31.963670253753662,0.9908039207228233,0.020000000000000018
399,3S_T060,3,baseline,id,20.645953714847565,19.073824534564878,28.92979085445404,31.12659454345703,0.9845547025162525,0.010000000000000231
406,5S_T055,5,baseline,id,26.36202871799469,1.2769479182490047,46.58457338809967,22.466474771499634,0.9936930184005894,0.010000000000000231
408,5S_T085,5,baseline,id,20.024384558200836,13.341927520290547,60.94791889190674,14.667238295078278,0.9923620342820731,0.009999999999999787
415,3S_T035,3,baseline,id,50.61287879943848,23.195806838612217,60.04997491836548,27.598121762275696,0.9713961102106579,0.54
473,3S_T060,3,baseline,id,18.57994645833969,5.690662972801521,30.825448036193848,24.31357055902481,0.9865721143868466,0.0
475,3S_T090,3,baseline,id,18.469524383544922,23.585294648317348,32.60379731655121,15.73028564453125,0.991896240652911,0.010000000000000675
478,5S_T055,5,baseline,id,15.020160377025604,6.16010579267761,36.08023524284363,20.970597863197327,0.9920965966743471,0.010000000000000231
499,5S_T085,5,baseline,id,27.32360064983368,30.77705159881914,47.781944274902344,20.328305661678314,0.9913937601167407,0.009999999999999787
505,3S_T035,3,baseline,id,27.431103587150574,1.292698250298699,38.23440074920654,31.281912326812744,0.9669945287353018,0.54
512,3S_T090,3,baseline,id,33.717748522758484,43.3552037103721,41.17062985897064,18.703821301460266,0.9915559842387394,0.010000000000000675
527,3S_T060,3,baseline,id,23.979610204696655,21.60762796538907,32.33272433280945,28.3917635679245,0.9786396713715663,0.0
535,5S_T085,5,baseline,id,42.151251435279846,48.527019445349225,50.588053464889526,37.11295425891876,0.9877773934513465,0.009999999999999787
541,3S_T035,3,baseline,id,115.74252843856812,23.19716938704438,121.36061191558838,44.998785853385925,0.9320820524786525,0.1999999999999993
558,3S_T035,3,baseline,id,66.45670533180237,10.250675625032114,73.10292720794678,41.0326212644577,0.9452088667872939,0.1999999999999993
559,3S_T035,3,baseline,id,70.12193202972412,15.92720921145052,77.25058197975159,40.306487679481506,0.9463960529645349,0.1999999999999993
568,5S_T055,5,baseline,id,34.128886461257935,7.342969978927242,54.461830854415894,29.763376712799072,0.9873988902289018,0.29000000000000004
