sim_id,struct_id,n_stories,model,partition,rel_l2_u_pct,peak_disp_err_pct,idr_err_pct,story_shear_err_pct,pearson_r,delta_t_peak_s
1815,5S_T120,5,t1,ood_c,173.18594455718994,30.078407206437785,216.54040813446045,104.55217361450195,0.2013354560458593,3.2700000000000005
1816,5S_T120,5,t1,ood_c,170.56154012680054,27.35648608074257,213.57653141021729,104.04036045074463,0.19885889268730894,3.2700000000000005
1817,5S_T120,5,t1,ood_c,176.40546560287476,32.704125895489774,222.32847213745117,105.22289276123047,0.1976943441841292,3.2700000000000005
1833,5S_T120,5,t1,ood_c,163.66479396820068,16.24496590707218,201.678729057312,106.38318061828613,0.1982852926815374,3.2700000000000005
1834,5S_T120,5,t1,ood_c,161.8010401725769,14.097779899442529,199.50414896011353,105.8767318725586,0.19594933416966637,3.2700000000000005
1835,5S_T120,5,t1,ood_c,166.08573198318481,18.1274072230382,205.87568283081055,107.016921043396,0.19459587503190245,3.2700000000000005
1851,5S_T120,5,t1,ood_c,151.35271549224854,3.565057063169188,182.24979639053345,108.2273006439209,0.19725729208218212,3.2700000000000005
1852,5S_T120,5,t1,ood_c,150.12553930282593,1.845384801781499,180.9819459915161,107.8310489654541,0.19576045180398804,3.2700000000000005
1853,5S_T120,5,t1,ood_c,152.51315832138062,4.463911419788873,183.82400274276733,108.61349105834961,0.19395487907190218,3.2700000000000005
1869,5S_T120,5,t1,ood_c,144.44150924682617,4.339625449960108,169.8186755180359,109.55265760421753,0.1929568296091645,3.2600000000000007
1870,5S_T120,5,t1,ood_c,143.39112043380737,5.748930216909322,168.62671375274658,109.16426181793213,0.19234707037688414,3.2600000000000007
1871,5S_T120,5,t1,ood_c,144.96346712112427,3.8246602319063565,170.29603719711304,109.73014831542969,0.19017924823379256,3.2600000000000007
1887,5S_T120,5,t1,ood_c,139.85472917556763,8.400323983801377,161.4039421081543,110.14020442962646,0.18583136900404135,3.2700000000000005
1888,5S_T120,5,t1,ood_c,138.92017602920532,9.571014910105752,160.2279543876648,109.74619388580322,0.18577550205140417,3.2700000000000005
1889,5S_T120,5,t1,ood_c,140.03722667694092,8.13423455597149,161.4408254623413,110.16733646392822,0.1837485762282577,3.2700000000000005
