sim_id,struct_id,n_stories,model,partition,rel_l2_u_pct,peak_disp_err_pct,idr_err_pct,story_shear_err_pct,pearson_r,delta_t_peak_s
10003,5S_T140,5,t1,progressive_5S_T140,187.68227100372314,53.21223529849441,283.4303855895996,105.7738184928894,0.046313809577047664,4.4
10004,5S_T140,5,t1,progressive_5S_T140,182.23658800125122,45.66892267148886,271.8247652053833,105.59494495391846,0.04599501725043733,4.41
10005,5S_T140,5,t1,progressive_5S_T140,188.16860914230347,53.94671622189022,283.6574077606201,106.19940757751465,0.04501532524157109,4.41
10009,5S_T140,5,t1,progressive_5S_T140,166.10792875289917,23.935544561398665,236.12408638000488,106.37087821960449,0.04901354709905283,4.4
10010,5S_T140,5,t1,progressive_5S_T140,162.54879236221313,18.533540487085176,228.40263843536377,105.93857765197754,0.04870440620420064,4.4
10011,5S_T140,5,t1,progressive_5S_T140,166.46125316619873,24.1863667736139,236.15915775299072,106.67918920516968,0.0477034253581549,4.4
10015,5S_T140,5,t1,progressive_5S_T140,146.5543508529663,0.4321424845075148,191.22231006622314,107.33965635299683,0.04749865376098527,4.41
10016,5S_T140,5,t1,progressive_5S_T140,144.7004199028015,2.5472075818498925,188.0631685256958,106.93775415420532,0.046863388362739754,4.420000000000001
10017,5S_T140,5,t1,progressive_5S_T140,146.6420292854309,0.5224852792051597,190.773344039917,107.51428604125977,0.046595276664431313,4.420000000000001
10021,5S_T140,5,t1,progressive_5S_T140,136.51831150054932,12.914329089876572,168.26235055923462,107.75958299636841,0.05015137698740747,4.420000000000001
10022,5S_T140,5,t1,progressive_5S_T140,135.26207208633423,14.962177338722846,166.1867618560791,107.38228559494019,0.0495969351453977,4.430000000000001
10023,5S_T140,5,t1,progressive_5S_T140,136.41893863677979,13.075259522888242,167.63734817504883,107.78400897979736,0.04964447283556375,4.430000000000001
10027,5S_T140,5,t1,progressive_5S_T140,130.06861209869385,21.970053356093306,154.79118824005127,107.74179697036743,0.050901007916987054,4.430000000000001
10028,5S_T140,5,t1,progressive_5S_T140,129.11297082901,23.22496682330164,153.15555334091187,107.38368034362793,0.05067277513773108,4.430000000000001
10029,5S_T140,5,t1,progressive_5S_T140,129.85252141952515,21.496279603256667,154.0861964225769,107.66199827194214,0.050548692217992575,4.430000000000001
10033,5S_T140,5,t1,progressive_5S_T140,125.38813352584839,27.427073045978624,145.94699144363403,107.51631259918213,0.05119270757372507,4.430000000000001
10034,5S_T140,5,t1,progressive_5S_T140,125.7382869720459,25.3859998052212,146.2744116783142,107.63975381851196,0.050527646066844685,4.430000000000001
10035,5S_T140,5,t1,progressive_5S_T140,125.14122724533081,27.271442918038225,145.33663988113403,107.38050937652588,0.05085266023604156,4.430000000000001
10039,5S_T140,5,t1,progressive_5S_T140,121.81051969528198,32.11301559136317,139.8499608039856,107.2259783744812,0.05146509186459019,4.920000000000001
10040,5S_T140,5,t1,progressive_5S_T140,125.30306577682495,23.670372616964457,143.83814334869385,108.48413705825806,0.05157643624608933,4.22
10041,5S_T140,5,t1,progressive_5S_T140,121.5519666671753,32.206380973267564,139.31777477264404,107.05585479736328,0.050956260349560634,4.920000000000001
10045,5S_T140,5,t1,progressive_5S_T140,116.43048524856567,40.21360369605855,131.42319917678833,106.42403364181519,0.05231652132128241,4.920000000000001
