sim_id,struct_id,n_stories,model,partition,rel_l2_u_pct,peak_disp_err_pct,idr_err_pct,story_shear_err_pct,pearson_r,delta_t_peak_s
1815,5S_T120,5,modal,ood_c,120.4758882522583,6.518715627941184,124.19636249542236,139.1897439956665,0.15057193184893367,3.3100000000000005
1816,5S_T120,5,modal,ood_c,120.590341091156,5.243858246979986,124.69271421432495,138.664448261261,0.1505734929928317,3.3100000000000005
1817,5S_T120,5,modal,ood_c,121.61651849746704,3.581764796940859,125.2943754196167,139.9169921875,0.1475258250190383,3.3100000000000005
1833,5S_T120,5,modal,ood_c,120.07737159729004,9.525105782950263,123.49746227264404,138.7616991996765,0.1472868878607658,3.3100000000000005
1834,5S_T120,5,modal,ood_c,120.15631198883057,8.36171370099178,123.85420799255371,138.34869861602783,0.14724933202170196,3.3100000000000005
1835,5S_T120,5,modal,ood_c,120.90557813644409,7.065811698012123,124.23039674758911,139.2583131790161,0.14480052541123634,3.3100000000000005
1851,5S_T120,5,modal,ood_c,118.7255859375,11.502694319322712,122.137451171875,135.60328483581543,0.14734453147979576,3.3200000000000003
1852,5S_T120,5,modal,ood_c,118.62936019897461,10.871705289657655,122.14137315750122,135.1373314857483,0.14692283886221374,3.3200000000000003
1853,5S_T120,5,modal,ood_c,118.98883581161499,10.027568374636031,122.21044301986694,135.606849193573,0.14505531574801103,3.3200000000000003
1869,5S_T120,5,modal,ood_c,117.89518594741821,14.46809463159304,121.68750762939453,133.0989956855774,0.15027006205550159,3.3200000000000003
1870,5S_T120,5,modal,ood_c,117.70508289337158,14.188741717735443,121.51501178741455,132.6122760772705,0.14965563821899341,3.3200000000000003
1871,5S_T120,5,modal,ood_c,117.83791780471802,13.71579950248262,121.38842344284058,132.8873634338379,0.14778084240649694,3.3200000000000003
1887,5S_T120,5,modal,ood_c,117.20006465911865,18.114548547892518,121.15441560745239,131.1634063720703,0.15266100508338676,3.3200000000000003
1888,5S_T120,5,modal,ood_c,116.90796613693237,18.101691508959984,120.82682847976685,130.5810809135437,0.15186134513618224,3.3200000000000003
1889,5S_T120,5,modal,ood_c,116.9732928276062,17.66153803507607,120.64082622528076,130.8419108390808,0.14959619823772988,3.3200000000000003
1905,5S_T120,5,modal,ood_c,116.501784324646,21.530153438597107,120.36073207855225,129.4439196586609,0.1530594396353935,3.3100000000000005
1906,5S_T120,5,modal,ood_c,116.08457565307617,21.75064416422908,119.83129978179932,128.67074012756348,0.1518791797427302,3.3100000000000005
1907,5S_T120,5,modal,ood_c,116.17703437805176,21.254032253532646,119.69131231307983,129.00649309158325,0.14922893859864902,3.3200000000000003
