sim_id,struct_id,n_stories,partition,rel_l2_u_pct,peak_disp_err_pct,idr_err_pct,story_shear_err_pct
1961,5S_T120,5,ood_c,112.74491548538208,41.43914480165448,113.93667459487915,128.128981590271
1977,5S_T120,5,ood_c,110.80824136734009,47.145489264068125,112.0308518409729,123.91301393508911
1978,5S_T120,5,ood_c,113.28551769256592,32.29392751839092,110.6606125831604,134.91709232330322
1979,5S_T120,5,ood_c,111.110520362854,47.125834296601525,112.52902746200562,124.38275814056396
1995,5S_T120,5,ood_c,125.3463625907898,13.25490322190827,125.95714330673218,147.2786784172058
1996,5S_T120,5,ood_c,124.5425820350647,15.915666002012394,125.2428650856018,145.2998399734497
1997,5S_T120,5,ood_c,124.72561597824097,14.089245245016627,125.42787790298462,145.5091118812561
2013,5S_T120,5,ood_c,124.81825351715088,15.049377916142785,125.09468793869019,145.15303373336792
2014,5S_T120,5,ood_c,124.14695024490356,17.300785768608918,124.49604272842407,143.34899187088013
2015,5S_T120,5,ood_c,124.2738127708435,15.82157418794942,124.6211051940918,143.59806776046753
2031,5S_T120,5,ood_c,124.01537895202637,15.311364794146398,124.23644065856934,142.42655038833618
2032,5S_T120,5,ood_c,123.5328197479248,17.52332916812219,123.77176284790039,140.9088373184204
2033,5S_T120,5,ood_c,123.54482412338257,16.334574820589243,123.81503582000732,141.08811616897583
2049,5S_T120,5,ood_c,123.84660243988037,14.974616830638743,124.04320240020752,141.55923128128052
2050,5S_T120,5,ood_c,123.45057725906372,16.85350103888361,123.66025447845459,140.18819332122803
2051,5S_T120,5,ood_c,123.41173887252808,16.068498381165536,123.64885807037354,140.33799171447754
2067,5S_T120,5,ood_c,124.03507232666016,14.91443740007378,124.14799928665161,141.66874885559082
2068,5S_T120,5,ood_c,123.69319200515747,16.695460860547723,123.82917404174805,140.37681818008423
2069,5S_T120,5,ood_c,123.63765239715576,16.1386752393068,123.78242015838623,140.55792093276978
2085,5S_T120,5,ood_c,124.23073053359985,14.248553991200616,124.3262767791748,142.07191467285156
2086,5S_T120,5,ood_c,123.91258478164673,15.949853638693762,124.0492582321167,140.79999923706055
2087,5S_T120,5,ood_c,123.87317419052124,15.52193788187962,123.9908218383789,141.0797119140625
2103,5S_T120,5,ood_c,124.32485818862915,14.636725660316632,124.4720458984375,142.45887994766235
2104,5S_T120,5,ood_c,123.99812936782837,16.171470340255294,124.20828342437744,141.16026163101196
2105,5S_T120,5,ood_c,124.00836944580078,15.763591410967187,124.17187690734863,141.58114194869995
2121,5S_T120,5,ood_c,123.93569946289062,19.09376409141999,124.23936128616333,142.8263783454895
2122,5S_T120,5,ood_c,123.55613708496094,20.456654355024828,123.9607572555542,141.4839267730713
2123,5S_T120,5,ood_c,123.72055053710938,19.910454259206777,124.04030561447144,142.1890377998352
2139,5S_T120,5,ood_c,122.71759510040283,24.70719131215659,123.16911220550537,141.84718132019043
2140,5S_T120,5,ood_c,122.35565185546875,25.97037240377466,122.91556596755981,140.68219661712646
2141,5S_T120,5,ood_c,122.65241146087646,25.2817103792004,123.12004566192627,141.52092933654785
2157,5S_T120,5,ood_c,120.90622186660767,30.422477217609163,121.4950442314148,139.21802043914795
2158,5S_T120,5,ood_c,121.15801572799683,25.706441004247765,121.19132280349731,139.3524408340454
2159,5S_T120,5,ood_c,120.98836898803711,30.714181149212482,121.59507274627686,139.16208744049072
